Date,fedfunds,nonfarm,indpro,SP500,ty10,unemploy,recession
1959-01-31,2.48,52478.0,22.625,55.450001,,4068.0,0.0
1959-02-28,2.43,52688.0,23.0681,55.41,,3965.0,
1959-03-31,2.8,53014.0,23.4004,55.439999,,3801.0,
1959-04-30,2.96,53321.0,23.8989,57.59,,3571.0,0.0
1959-05-31,2.9,53550.0,24.2589,58.68,,3479.0,
1959-06-30,3.39,53681.0,24.2866,58.470001,,3429.0,
1959-07-31,3.47,53804.0,23.705,60.509997999999996,,3528.0,0.0
1959-08-31,3.5,53336.0,22.9019,59.599998,,3588.0,
1959-09-30,3.76,53428.0,22.8743,56.880001,,3775.0,
1959-10-31,3.98,53358.0,22.7081,57.52,,3910.0,0.0
1959-11-30,4.0,53634.0,22.8466,58.279999,,4003.0,
1959-12-31,3.99,54174.0,24.2589,59.889998999999996,,3653.0,
1960-01-31,3.99,54274.0,24.8958,55.610001000000004,,3615.0,0.0
1960-02-29,3.97,54513.0,24.6743,56.119999,,3329.0,
1960-03-31,3.84,54454.0,24.4528,55.34,,3726.0,
1960-04-30,3.92,54813.0,24.2589,54.369999,,3620.0,1.0
1960-05-31,3.85,54475.0,24.2312,55.830002,,3569.0,
1960-06-30,3.32,54348.0,23.9266,56.919998,,3766.0,
1960-07-31,3.23,54306.0,23.8435,55.509997999999996,,3836.0,1.0
1960-08-31,2.98,54272.0,23.8158,56.959998999999996,,3946.0,
1960-09-30,2.6,54227.0,23.5666,53.52,,3884.0,
1960-10-31,2.47,54142.0,23.5389,53.389998999999996,,4252.0,1.0
1960-11-30,2.44,53961.0,23.2066,55.540001000000004,,4330.0,
1960-12-31,1.98,53742.0,22.7635,58.110001000000004,,4617.0,
1961-01-31,1.45,53683.0,22.7912,61.779999,,4671.0,0.0
1961-02-28,2.54,53557.0,22.7635,63.439999,,4832.0,
1961-03-31,2.02,53659.0,22.902,65.059998,,4853.0,
1961-04-30,1.49,53627.0,23.3727,65.309998,,4893.0,0.0
1961-05-31,1.98,53786.0,23.7327,66.559998,,5003.0,
1961-06-30,1.73,53977.0,24.065,64.639999,,4885.0,
1961-07-31,1.17,54123.0,24.342,66.760002,,4928.0,0.0
1961-08-31,2.0,54298.0,24.5635,68.07,,4682.0,
1961-09-30,1.88,54388.0,24.5358,66.730003,,4676.0,
1961-10-31,2.26,54522.0,25.0066,68.620003,,4573.0,0.0
1961-11-30,2.61,54742.0,25.3943,71.32,,4295.0,
1961-12-31,2.33,54872.0,25.6158,71.550003,,4177.0,
1962-01-31,2.15,54891.0,25.3943,68.839996,4.083181818181818,4081.0,0.0
1962-02-28,2.37,55188.0,25.8097,69.959999,4.061666666666667,3871.0,
1962-03-31,2.85,55275.0,25.9482,69.550003,3.9486363636363646,3921.0,
1962-04-30,2.78,55602.0,26.0035,65.239998,3.843,3906.0,0.0
1962-05-31,2.36,55628.0,25.9758,59.630001,3.8736363636363644,3863.0,
1962-06-30,2.68,55644.0,25.9205,54.75,3.918571428571428,3844.0,
1962-07-31,2.71,55746.0,26.1697,58.23,4.071428571428571,3819.0,0.0
1962-08-31,2.93,55838.0,26.1974,59.119999,3.984347826086956,4013.0,
1962-09-30,2.9,55978.0,26.3635,56.27,4.010526315789473,3961.0,
1962-10-31,2.9,56041.0,26.3912,56.52,3.9254545454545453,3803.0,0.0
1962-11-30,2.94,56056.0,26.502,62.259997999999996,3.9157894736842107,4024.0,
1962-12-31,2.93,56028.0,26.502,63.099998,3.8644999999999996,3907.0,
1963-01-31,2.92,56115.0,26.6958,66.199997,3.833636363636364,4074.0,0.0
1963-02-28,3.0,56230.0,27.0005,64.290001,3.921111111111111,4238.0,
1963-03-31,2.98,56320.0,27.1666,66.57,3.9285714285714284,4072.0,
1963-04-30,2.9,56580.0,27.4159,69.800003,4.009047619047619,4055.0,0.0
1963-05-31,3.0,56616.0,27.7482,70.800003,3.9299999999999997,4217.0,
1963-06-30,2.99,56659.0,27.8313,69.370003,4.093000000000002,3977.0,
1963-07-31,3.02,56794.0,27.7205,69.129997,4.038636363636363,4051.0,0.0
1963-08-31,3.49,56910.0,27.7759,72.5,4.093181818181819,3878.0,
1963-09-30,3.48,57078.0,28.0528,71.699997,4.077499999999999,3957.0,
1963-10-31,3.5,57283.0,28.2466,74.010002,4.1060869565217395,3987.0,0.0
1963-11-30,3.48,57255.0,28.3851,73.230003,4.121764705882352,4151.0,
1963-12-31,3.38,57361.0,28.3297,75.019997,4.128571428571429,3975.0,
1964-01-31,3.48,57487.0,28.579,77.040001,4.166818181818183,4029.0,0.0
1964-02-29,3.48,57753.0,28.7728,77.800003,4.145555555555556,3932.0,
1964-03-31,3.43,57897.0,28.7728,78.980003,4.219523809523811,3950.0,
1964-04-30,3.47,57922.0,29.2436,79.459999,4.232272727272728,3918.0,0.0
1964-05-31,3.5,58089.0,29.4098,80.370003,4.199999999999999,3764.0,
1964-06-30,3.5,58219.0,29.4928,81.690002,4.170000000000002,3814.0,
1964-07-31,3.42,58412.0,29.6867,83.18,4.1859090909090915,3608.0,0.0
1964-08-31,3.5,58619.0,29.8805,81.83000200000001,4.193809523809523,3655.0,
1964-09-30,3.45,58903.0,29.9913,84.18,4.203809523809523,3712.0,
1964-10-31,3.36,58793.0,29.5759,84.860001,4.188095238095238,3726.0,0.0
1964-11-30,3.52,59218.0,30.4898,84.41999799999999,4.152777777777779,3551.0,
1964-12-31,3.85,59421.0,30.8498,84.75,4.179545454545454,3651.0,
1965-01-31,3.9,59582.0,31.1821,87.559998,4.1895,3572.0,0.0
1965-02-28,3.98,59800.0,31.376,87.43,4.211111111111111,3730.0,
1965-03-31,4.04,60003.0,31.7913,86.160004,4.210434782608695,3510.0,
1965-04-30,4.09,60259.0,31.9298,89.110001,4.2038095238095226,3595.0,0.0
1965-05-31,4.1,60491.0,32.179,88.41999799999999,4.2115,3432.0,
1965-06-30,4.04,60690.0,32.4283,84.120003,4.213181818181819,3387.0,
1965-07-31,4.09,60965.0,32.7329,85.25,4.204761904761906,3301.0,0.0
1965-08-31,4.12,61228.0,32.8713,87.16999799999999,4.252272727272726,3254.0,
1965-09-30,4.01,61490.0,32.9544,89.959999,4.29047619047619,3216.0,
1965-10-31,4.08,61719.0,33.2868,92.41999799999999,4.3495,3143.0,0.0
1965-11-30,4.1,61996.0,33.4252,91.610001,4.448947368421053,3073.0,
1965-12-31,4.32,62322.0,33.8406,92.43,4.615454545454547,3031.0,
1966-01-31,4.42,62529.0,34.1729,92.879997,4.612380952380952,2988.0,0.0
1966-02-28,4.6,62796.0,34.3945,91.220001,4.832105263157896,2820.0,
1966-03-31,4.65,63192.0,34.8652,89.230003,4.890869565217392,2887.0,
1966-04-30,4.67,63437.0,34.9206,91.059998,4.75,2828.0,0.0
1966-05-31,4.9,63712.0,35.2529,86.129997,4.778571428571428,2950.0,
1966-06-30,5.17,64111.0,35.4191,84.739998,4.814545454545454,2872.0,
1966-07-31,5.3,64301.0,35.6129,83.599998,5.017999999999999,2876.0,0.0
1966-08-31,5.53,64507.0,35.6406,77.099998,5.224347826086958,2900.0,
1966-09-30,5.4,64643.0,35.9729,76.559998,5.182380952380952,2798.0,
1966-10-31,5.53,64854.0,36.2221,80.199997,5.0215,2798.0,0.0
1966-11-30,5.76,65019.0,35.9729,80.449997,5.155263157894738,2770.0,
1966-12-31,5.4,65199.0,36.056,80.33000200000001,4.8428571428571425,2912.0,
1967-01-31,4.94,65407.0,36.2261,86.610001,4.579047619047619,2968.0,0.0
1967-02-28,5.0,65429.0,35.8152,86.779999,4.626666666666667,2915.0,
1967-03-31,4.53,65530.0,35.6133,90.199997,4.541818181818181,2889.0,
1967-04-30,4.05,65466.0,35.9492,94.010002,4.593500000000001,2895.0,0.0
1967-05-31,3.94,65620.0,35.6356,89.08000200000001,4.847727272727273,2929.0,
1967-06-30,3.98,65750.0,35.6311,90.639999,5.0227272727272725,2992.0,
1967-07-31,3.79,65888.0,35.55,94.75,5.159000000000001,2944.0,0.0
1967-08-31,3.9,66143.0,36.2311,93.639999,5.275652173913043,2945.0,
1967-09-30,3.99,66164.0,36.1723,96.709999,5.3020000000000005,2958.0,
1967-10-31,3.88,66225.0,36.4669,93.300003,5.480952380952381,3143.0,0.0
1967-11-30,4.13,66703.0,36.9884,94.0,5.753500000000001,3066.0,
1967-12-31,4.51,66900.0,37.3868,96.470001,5.699000000000001,3018.0,
1968-01-31,4.6,66804.0,37.3465,92.239998,5.528636363636364,2878.0,0.0
1968-02-29,4.71,67215.0,37.4804,89.360001,5.563684210526316,3001.0,
1968-03-31,5.05,67295.0,37.5974,90.199997,5.74,2877.0,
1968-04-30,5.76,67556.0,37.6518,97.459999,5.6385,2709.0,0.0
1968-05-31,6.11,67652.0,38.0741,98.68,5.869545454545454,2740.0,
1968-06-30,6.07,67905.0,38.214,99.58000200000001,5.718,2938.0,
1968-07-31,6.02,68126.0,38.1554,97.739998,5.495454545454546,2883.0,0.0
1968-08-31,6.03,68330.0,38.2619,98.860001,5.420454545454545,2768.0,
1968-09-30,5.78,68484.0,38.4068,102.66999799999999,5.46,2686.0,
1968-10-31,5.91,68721.0,38.483,103.410004,5.582608695652173,2689.0,0.0
1968-11-30,5.82,68984.0,38.9808,108.370003,5.696111111111112,2715.0,
1968-12-31,6.02,69248.0,39.1039,103.860001,6.041428571428572,2685.0,
1969-01-31,6.3,69439.0,39.3405,103.010002,6.041818181818183,2718.0,0.0
1969-02-28,6.61,69699.0,39.5922,98.129997,6.188947368421052,2692.0,
1969-03-31,6.79,69905.0,39.9027,101.510002,6.295999999999999,2712.0,
1969-04-30,7.41,70072.0,39.7559,103.690002,6.173333333333333,2758.0,0.0
1969-05-31,8.67,70328.0,39.6056,103.459999,6.323333333333333,2713.0,
1969-06-30,8.9,70636.0,39.9925,97.709999,6.574285714285713,2816.0,
1969-07-31,8.61,70729.0,40.2037,91.83000200000001,6.71952380952381,2868.0,0.0
1969-08-31,9.19,71008.0,40.2961,95.510002,6.691428571428573,2856.0,
1969-09-30,9.15,70914.0,40.287,93.120003,7.159523809523808,3040.0,
1969-10-31,9.0,71121.0,40.2988,97.120003,7.113636363636362,3049.0,1.0
1969-11-30,8.85,71086.0,39.9189,93.809998,7.144117647058825,2856.0,
1969-12-31,8.97,71241.0,39.8118,92.059998,7.65409090909091,2884.0,
1970-01-31,8.98,71176.0,39.0746,85.019997,7.794761904761903,3201.0,1.0
1970-02-28,8.98,71305.0,39.0488,89.5,7.238333333333334,3453.0,
1970-03-31,7.76,71451.0,38.9981,89.629997,7.072857142857144,3635.0,
1970-04-30,8.1,71348.0,38.8979,81.519997,7.390909090909091,3797.0,1.0
1970-05-31,7.94,71124.0,38.8525,76.550003,7.906190476190475,3919.0,
1970-06-30,7.6,71029.0,38.7269,72.720001,7.841818181818184,4071.0,
1970-07-31,7.21,71053.0,38.8219,78.050003,7.457272727272726,4175.0,1.0
1970-08-31,6.61,70937.0,38.7527,81.519997,7.5271428571428585,4256.0,
1970-09-30,6.29,70944.0,38.4856,84.300003,7.38952380952381,4456.0,
1970-10-31,6.2,70521.0,37.7157,83.25,7.326666666666666,4591.0,0.0
1970-11-30,5.6,70409.0,37.4873,87.199997,6.852222222222222,4898.0,
1970-12-31,4.9,70792.0,38.3482,92.150002,6.391363636363637,5076.0,
1971-01-31,4.14,70865.0,38.6432,95.879997,6.238500000000001,4986.0,0.0
1971-02-28,3.72,70807.0,38.5695,96.75,6.112222222222223,4903.0,
1971-03-31,3.71,70860.0,38.5278,100.309998,5.7034782608695656,4987.0,
1971-04-30,4.15,71036.0,38.7441,103.949997,5.852857142857142,4959.0,0.0
1971-05-31,4.63,71247.0,38.9407,99.629997,6.3925,4996.0,
1971-06-30,4.91,71254.0,39.104,98.699997,6.5222727272727266,4949.0,
1971-07-31,5.31,71315.0,38.9905,95.58000200000001,6.729523809523809,5035.0,0.0
1971-08-31,5.56,71373.0,38.7642,99.029999,6.582727272727274,5134.0,
1971-09-30,5.55,71614.0,39.3942,98.339996,6.149047619047619,5042.0,
1971-10-31,5.2,71642.0,39.6891,94.230003,5.936315789473684,4954.0,0.0
1971-11-30,4.91,71847.0,39.8576,93.989998,5.81,5161.0,
1971-12-31,4.14,72109.0,40.3177,102.089996,5.935454545454546,5154.0,
1972-01-31,3.5,72441.0,41.2876,103.940002,5.947619047619047,5019.0,0.0
1972-02-29,3.29,72648.0,41.6865,106.57,6.081,4928.0,
1972-03-31,3.83,72944.0,41.9746,107.199997,6.068636363636363,5038.0,
1972-04-30,4.17,73162.0,42.4183,107.66999799999999,6.194499999999999,4959.0,0.0
1972-05-31,4.27,73469.0,42.3963,109.529999,6.126363636363636,4922.0,
1972-06-30,4.46,73758.0,42.5166,107.139999,6.1068181818181815,4923.0,
1972-07-31,4.55,73709.0,42.498,107.389999,6.113,4913.0,0.0
1972-08-31,4.8,74141.0,43.0629,111.089996,6.2104347826086945,4939.0,
1972-09-30,4.87,74264.0,43.3918,110.550003,6.5495,4849.0,
1972-10-31,5.04,74674.0,43.9718,111.58000200000001,6.4795,4875.0,0.0
1972-11-30,5.06,74973.0,44.4919,116.66999799999999,6.280499999999999,4602.0,
1972-12-31,5.33,75268.0,45.0015,118.050003,6.358500000000001,4543.0,
1973-01-31,5.94,75617.0,45.2942,116.029999,6.464545454545455,4326.0,0.0
1973-02-28,6.58,76014.0,45.9656,111.68,6.635555555555555,4452.0,
1973-03-31,7.09,76284.0,45.9872,111.519997,6.70909090909091,4394.0,
1973-04-30,7.12,76455.0,45.9237,106.970001,6.668499999999999,4459.0,0.0
1973-05-31,7.84,76648.0,46.2192,104.949997,6.847272727272728,4329.0,
1973-06-30,8.49,76887.0,46.2509,104.260002,6.899999999999999,4363.0,
1973-07-31,10.4,76913.0,46.4421,108.220001,7.130952380952381,4305.0,0.0
1973-08-31,10.5,77168.0,46.3648,104.25,7.404782608695651,4305.0,
1973-09-30,10.78,77276.0,46.7803,108.43,7.101052631578947,4350.0,
1973-10-31,10.01,77607.0,47.0954,108.290001,6.794285714285716,4144.0,1.0
1973-11-30,10.03,77920.0,47.3445,95.959999,6.7284999999999995,4396.0,
1973-12-31,9.95,78031.0,47.2315,97.550003,6.743684210526314,4489.0,
1974-01-31,9.65,78100.0,46.8994,96.57,7.01590909090909,4644.0,1.0
1974-02-28,8.97,78254.0,46.7538,96.220001,6.979444444444444,4731.0,
1974-03-31,9.35,78296.0,46.7685,93.980003,7.2090476190476185,4634.0,
1974-04-30,10.51,78382.0,46.6069,90.309998,7.512380952380953,4618.0,1.0
1974-05-31,11.31,78549.0,46.9743,87.279999,7.575909090909093,4705.0,
1974-06-30,11.93,78604.0,46.9233,86.0,7.535499999999997,4927.0,
1974-07-31,12.92,78636.0,46.9464,79.309998,7.804999999999998,5063.0,1.0
1974-08-31,12.01,78619.0,46.4907,72.150002,8.05318181818182,5022.0,
1974-09-30,11.34,78610.0,46.5136,63.540001000000004,8.0375,5437.0,
1974-10-31,10.06,78630.0,46.3401,73.900002,7.896818181818182,5523.0,1.0
1974-11-30,9.45,78265.0,44.8209,69.970001,7.681111111111109,6140.0,
1974-12-31,8.53,77652.0,43.234,68.559998,7.433809523809523,6636.0,
1975-01-31,7.13,77293.0,42.6409,76.980003,7.501363636363638,7501.0,0.0
1975-02-28,6.24,76918.0,41.6602,81.589996,7.392222222222222,7520.0,
1975-03-31,5.54,76648.0,41.2135,83.360001,7.728,7978.0,
1975-04-30,5.49,76460.0,41.246,87.300003,8.226818181818182,8210.0,0.0
1975-05-31,5.22,76624.0,41.1515,91.150002,8.06904761904762,8433.0,
1975-06-30,5.55,76521.0,41.4224,95.190002,7.8704761904761895,8220.0,
1975-07-31,6.1,76770.0,41.8234,88.75,8.061363636363636,8127.0,0.0
1975-08-31,6.14,77153.0,42.2573,86.879997,8.397619047619049,7928.0,
1975-09-30,6.24,77228.0,42.7796,83.870003,8.426666666666666,7923.0,
1975-10-31,5.82,77540.0,42.9687,89.040001,8.15590909090909,7897.0,0.0
1975-11-30,5.22,77685.0,43.0614,91.239998,8.05294117647059,7794.0,
1975-12-31,5.2,78017.0,43.5973,90.190002,8.005909090909089,7744.0,
1976-01-31,4.87,78503.0,44.2288,100.860001,7.7423809523809535,7534.0,0.0
1976-02-29,4.77,78816.0,44.6725,99.709999,7.792777777777778,7326.0,
1976-03-31,4.84,79048.0,44.7125,102.769997,7.734347826086955,7230.0,
1976-04-30,4.82,79292.0,44.9643,101.639999,7.564285714285714,7330.0,0.0
1976-05-31,5.29,79312.0,45.1741,100.18,7.905000000000001,7053.0,
1976-06-30,5.48,79376.0,45.183,104.279999,7.861363636363638,7322.0,
1976-07-31,5.31,79547.0,45.4535,103.440002,7.831904761904762,7490.0,0.0
1976-08-31,5.29,79704.0,45.7737,102.910004,7.7686363636363645,7518.0,
1976-09-30,5.25,79892.0,45.9031,105.239998,7.594285714285715,7380.0,
1976-10-31,5.02,79911.0,45.9207,102.900002,7.411,7430.0,0.0
1976-11-30,4.95,80240.0,46.5978,102.099998,7.291052631578946,7620.0,
1976-12-31,4.65,80448.0,47.0854,107.459999,6.869090909090909,7545.0,
1977-01-31,4.61,80690.0,46.8276,102.029999,7.213333333333336,7280.0,0.0
1977-02-28,4.68,80988.0,47.5417,99.82,7.3910526315789475,7443.0,
1977-03-31,4.69,81391.0,48.131,98.41999799999999,7.459999999999999,7307.0,
1977-04-30,4.73,81728.0,48.5838,98.440002,7.3705,7059.0,0.0
1977-05-31,5.35,82088.0,48.9891,96.120003,7.456666666666664,6911.0,
1977-06-30,5.39,82488.0,49.3428,100.480003,7.2754545454545445,7134.0,
1977-07-31,5.42,82834.0,49.412,98.849998,7.329999999999999,6829.0,0.0
1977-08-31,5.9,83075.0,49.4259,96.769997,7.396521739130436,6925.0,
1977-09-30,6.14,83532.0,49.6639,96.529999,7.343809523809522,6751.0,
1977-10-31,6.47,83800.0,49.7592,92.339996,7.523500000000001,6763.0,0.0
1977-11-30,6.51,84173.0,49.8117,94.83000200000001,7.577368421052633,6815.0,
1977-12-31,6.56,84410.0,49.8949,95.099998,7.685238095238096,6386.0,
1978-01-31,6.7,84594.0,49.2066,89.25,7.965714285714286,6489.0,0.0
1978-02-28,6.78,84948.0,49.4502,87.040001,8.044444444444444,6318.0,
1978-03-31,6.79,85460.0,50.3928,89.209999,8.072272727272727,6337.0,
1978-04-30,6.89,86162.0,51.4368,96.83000200000001,8.154,6180.0,0.0
1978-05-31,7.36,86509.0,51.6276,97.239998,8.345714285714287,6127.0,
1978-06-30,7.6,86950.0,51.9833,95.529999,8.462272727272728,6028.0,
1978-07-31,7.81,87204.0,51.9592,100.68,8.64,6309.0,0.0
1978-08-31,8.04,87483.0,52.1543,103.290001,8.410869565217391,6080.0,
1978-09-30,8.45,87621.0,52.286,102.540001,8.4165,6125.0,
1978-10-31,8.96,87956.0,52.7054,93.150002,8.642380952380952,5947.0,0.0
1978-11-30,9.76,88391.0,53.1047,94.699997,8.805000000000003,6077.0,
1978-12-31,10.03,88671.0,53.3886,96.110001,9.016499999999999,6228.0,
1979-01-31,10.07,88808.0,53.0453,99.93,9.099545454545455,6109.0,0.0
1979-02-28,10.06,89055.0,53.3303,96.279999,9.109444444444444,6173.0,
1979-03-31,10.09,89479.0,53.4973,101.589996,9.117272727272729,6109.0,
1979-04-30,10.01,89417.0,52.8938,101.760002,9.182,6069.0,0.0
1979-05-31,10.24,89789.0,53.3187,99.08000200000001,9.252380952380951,5840.0,
1979-06-30,10.29,90108.0,53.3157,102.910004,8.913809523809524,5959.0,
1979-07-31,10.47,90217.0,53.2433,103.809998,8.950000000000001,5996.0,0.0
1979-08-31,10.94,90300.0,52.8899,109.32,9.064347826086959,6320.0,
1979-09-30,11.43,90327.0,52.9486,109.32,9.334736842105263,6190.0,
1979-10-31,13.77,90481.0,53.239,101.82,10.29909090909091,6296.0,0.0
1979-11-30,13.18,90573.0,53.1918,106.160004,10.663684210526315,6238.0,
1979-12-31,13.78,90672.0,53.2603,107.940002,10.386000000000001,6325.0,
1980-01-31,13.82,90800.0,53.5037,114.160004,10.802272727272726,6683.0,1.0
1980-02-29,14.13,90883.0,53.5053,113.660004,43.990526315789474,6702.0,
1980-03-31,17.19,90994.0,53.3294,102.089996,40.803333333333335,6729.0,
1980-04-30,17.61,90849.0,52.2336,106.290001,11.473333333333333,7358.0,1.0
